origin,h1,h2,h3,h4,h5,a1,a2,a3,a4,a5
2023-01-12,-3.883984,-3.883984,-3.883984,-3.883984,-3.883984,-4.698504,-4.191503,-4.348665,-4.234413,-4.496131
2023-01-13,-4.698504,-4.698504,-4.698504,-4.698504,-4.698504,-4.191503,-4.348665,-4.234413,-4.496131,-4.295242
2023-01-17,-4.191503,-4.191503,-4.191503,-4.191503,-4.191503,-4.348665,-4.234413,-4.496131,-4.295242,-4.369955
2023-01-18,-4.348665,-4.348665,-4.348665,-4.348665,-4.348665,-4.234413,-4.496131,-4.295242,-4.369955,-4.241924
2023-01-19,-4.234413,-4.234413,-4.234413,-4.234413,-4.234413,-4.496131,-4.295242,-4.369955,-4.241924,-4.314743
2023-01-20,-4.496131,-4.496131,-4.496131,-4.496131,-4.496131,-4.295242,-4.369955,-4.241924,-4.314743,-4.376705
2023-01-23,-4.295242,-4.295242,-4.295242,-4.295242,-4.295242,-4.369955,-4.241924,-4.314743,-4.376705,-4.349423
2023-01-24,-4.369955,-4.369955,-4.369955,-4.369955,-4.369955,-4.241924,-4.314743,-4.376705,-4.349423,-4.237340
2023-01-25,-4.241924,-4.241924,-4.241924,-4.241924,-4.241924,-4.314743,-4.376705,-4.349423,-4.237340,-3.946226
2023-01-26,-4.314743,-4.314743,-4.314743,-4.314743,-4.314743,-4.376705,-4.349423,-4.237340,-3.946226,-4.207069
2023-01-27,-4.376705,-4.376705,-4.376705,-4.376705,-4.376705,-4.349423,-4.237340,-3.946226,-4.207069,-3.616971
2023-01-30,-4.349423,-4.349423,-4.349423,-4.349423,-4.349423,-4.237340,-3.946226,-4.207069,-3.616971,-4.268379
2023-01-31,-4.237340,-4.237340,-4.237340,-4.237340,-4.237340,-3.946226,-4.207069,-3.616971,-4.268379,-3.954759
2023-02-01,-3.946226,-3.946226,-3.946226,-3.946226,-3.946226,-4.207069,-3.616971,-4.268379,-3.954759,-4.266057
2023-02-02,-4.207069,-4.207069,-4.207069,-4.207069,-4.207069,-3.616971,-4.268379,-3.954759,-4.266057,-4.314705
